"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","reporting_section","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3k7nqb5",NA,NA,NA,2,"Akkar","2020-05-12","FISTA","First Step Together (FISTA) Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",18
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3o1ygr3",NA,NA,NA,3,"Baalbek_Hermel","2020-04-30","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",56
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3ogvoy3",NA,NA,NA,6,"Bekaa","2020-05-12","Ana Aqra","Ana Aqra Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",75
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3sg1lm4",NA,NA,NA,3,"Baalbek_Hermel","2020-05-12","Ana Aqra","Ana Aqra Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",46
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3smxd66",NA,NA,NA,4,"Nord","2020-05-12","Ana Aqra","Ana Aqra Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",45
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3ssetv8",NA,NA,NA,5,"Mont Liban","2020-05-12","Ana Aqra","Ana Aqra Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",24
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3osouz5",NA,NA,NA,5,"Mont Liban","2020-04-30","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",95
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3w4ags5",NA,NA,NA,2,"Akkar","2020-05-12","ODA","Openness Development Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",115
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka41tfrv3",NA,NA,NA,4,"Nord","2020-05-12","Al-Fayhaa","Al-Fayhaa Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",413
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4271al5",NA,NA,NA,2,"Akkar","2020-05-12","Al-Fayhaa","Al-Fayhaa Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",314
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4voodp9",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",69
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4w2r2yb",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",59
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4wnabvc",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",59
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7g9w962",NA,NA,NA,8,"Sud","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",46
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7gydma3",NA,NA,NA,9,"Nabatiye","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",40
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7helvd4",NA,NA,NA,6,"Bekaa","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",67
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7nseis5",NA,NA,NA,3,"Baalbek_Hermel","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",60
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","c78pds7kai148db2",NA,NA,NA,2,"Akkar","2020-05-22","ODA","Openness Development Association","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",270
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","ciqknjjkajy0ys23",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",59
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cp7shkckajy9amg5",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",69
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","c2hq4r6kajyn4mi7",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz17",NA,"1.2_SYR_Female: # of Children engaged on COVID-19 through RCCE actions",59
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2cgyux5",NA,NA,NA,8,"Sud","2020-05-12","Naba’a","Naba’a","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",12
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2d82ltd",NA,NA,NA,4,"Nord","2020-05-11","Naba’a","Naba’a","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2djuskg",NA,NA,NA,9,"Nabatiye","2020-05-11","Naba’a","Naba’a","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka31rq9a3",NA,NA,NA,4,"Nord","2020-05-11","WCH","War Child Holland","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",52
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3491uwd",NA,NA,NA,5,"Mont Liban","2020-05-11","WCH","War Child Holland","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",10
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka34hr9rf",NA,NA,NA,6,"Bekaa","2020-05-11","WCH","War Child Holland","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3k7nqb5",NA,NA,NA,2,"Akkar","2020-05-12","FISTA","First Step Together (FISTA) Association","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3o1ygr3",NA,NA,NA,3,"Baalbek_Hermel","2020-04-30","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",12
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3osouz5",NA,NA,NA,5,"Mont Liban","2020-04-30","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",66
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3w4ags5",NA,NA,NA,2,"Akkar","2020-05-12","ODA","Openness Development Association","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka41tfrv3",NA,NA,NA,4,"Nord","2020-05-12","Al-Fayhaa","Al-Fayhaa Association","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",19
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4271al5",NA,NA,NA,2,"Akkar","2020-05-12","Al-Fayhaa","Al-Fayhaa Association","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4voodp9",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4w2r2yb",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4wnabvc",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7g9w962",NA,NA,NA,8,"Sud","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7gydma3",NA,NA,NA,9,"Nabatiye","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",9
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7helvd4",NA,NA,NA,6,"Bekaa","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","c78pds7kai148db2",NA,NA,NA,2,"Akkar","2020-05-22","ODA","Openness Development Association","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","ciqknjjkajy0ys23",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cp7shkckajy9amg5",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","c2hq4r6kajyn4mi7",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz18",NA,"1.2_LEB_Male: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2cgyux5",NA,NA,NA,8,"Sud","2020-05-12","Naba’a","Naba’a","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2d82ltd",NA,NA,NA,4,"Nord","2020-05-11","Naba’a","Naba’a","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2djuskg",NA,NA,NA,9,"Nabatiye","2020-05-11","Naba’a","Naba’a","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka31rq9a3",NA,NA,NA,4,"Nord","2020-05-11","WCH","War Child Holland","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",37
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3491uwd",NA,NA,NA,5,"Mont Liban","2020-05-11","WCH","War Child Holland","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka34hr9rf",NA,NA,NA,6,"Bekaa","2020-05-11","WCH","War Child Holland","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3k7nqb5",NA,NA,NA,2,"Akkar","2020-05-12","FISTA","First Step Together (FISTA) Association","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3o1ygr3",NA,NA,NA,3,"Baalbek_Hermel","2020-04-30","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3osouz5",NA,NA,NA,5,"Mont Liban","2020-04-30","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",40
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3w4ags5",NA,NA,NA,2,"Akkar","2020-05-12","ODA","Openness Development Association","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka41tfrv3",NA,NA,NA,4,"Nord","2020-05-12","Al-Fayhaa","Al-Fayhaa Association","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",13
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4voodp9",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4w2r2yb",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka4wnabvc",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7g9w962",NA,NA,NA,8,"Sud","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7gydma3",NA,NA,NA,9,"Nabatiye","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",10
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka7helvd4",NA,NA,NA,6,"Bekaa","2020-05-10","Mouvement Social","Mouvement Social",NA,"ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","c78pds7kai148db2",NA,NA,NA,2,"Akkar","2020-05-22","ODA","Openness Development Association","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","ciqknjjkajy0ys23",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cp7shkckajy9amg5",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","c2hq4r6kajyn4mi7",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvrz19",NA,"1.2_LEB_Female: # of Children engaged on COVID-19 through RCCE actions",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2cgyux5",NA,NA,NA,8,"Sud","2020-05-12","Naba’a","Naba’a","Education","ck9vxzvrz1a",NA,"1.2_PRS_Male: # of Children engaged on COVID-19 through RCCE actions",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2d82ltd",NA,NA,NA,4,"Nord","2020-05-11","Naba’a","Naba’a","Education","ck9vxzvrz1a",NA,"1.2_PRS_Male: # of Children engaged on COVID-19 through RCCE actions",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka2djuskg",NA,NA,NA,9,"Nabatiye","2020-05-11","Naba’a","Naba’a","Education","ck9vxzvrz1a",NA,"1.2_PRS_Male: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3k7nqb5",NA,NA,NA,2,"Akkar","2020-05-12","FISTA","First Step Together (FISTA) Association","Education","ck9vxzvrz1a",NA,"1.2_PRS_Male: # of Children engaged on COVID-19 through RCCE actions",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cka3osouz5",NA,NA,NA,5,"Mont Liban","2020-04-30","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvrz1a",NA,"1.2_PRS_Male: # of Children engaged on COVID-19 through RCCE actions",5
