"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","reporting_section","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cw7o6vokhdtcwk77",NA,NA,NA,2,"Akkar","2020-07-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","clbn2ftkhdtha968",NA,NA,NA,2,"Akkar","2020-08-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ceg5rd1khdthyeq9",NA,NA,NA,2,"Akkar","2020-09-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cl3v3obkhdtjgdsa",NA,NA,NA,2,"Akkar","2020-10-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cu9zh0lkjki34hw3",NA,NA,NA,3,"Baalbek_Hermel","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c3pjnhrkjki7oxu4",NA,NA,NA,7,"Beyrouth","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c2wlr48kjkiaik35",NA,NA,NA,8,"Sud","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cykyf4skjkif6le6",NA,NA,NA,4,"Nord","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c28wyvmkjkihnwi7",NA,NA,NA,5,"Mont Liban","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cdof45tkjkiju5e8",NA,NA,NA,2,"Akkar","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cs1wjj8kjufhc2w2",NA,NA,NA,3,"Baalbek_Hermel","2020-12-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cacra4dkjufj14q3",NA,NA,NA,7,"Beyrouth","2020-12-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c6d8zqwkjufjyq44",NA,NA,NA,8,"Sud","2020-12-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cuz1htekjuflesr5",NA,NA,NA,4,"Nord","2020-12-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cpyt4vgkjufnxiy6",NA,NA,NA,5,"Mont Liban","2020-12-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","chx1ij9kjufozk67",NA,NA,NA,2,"Akkar","2020-12-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvrxu",NA,"1.1_Disability_Visual (Seeing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ck7mkdnkbhra4mb3",NA,NA,NA,3,"Baalbek_Hermel","2020-04-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c2i3st4kbhrcpsa4",NA,NA,NA,3,"Baalbek_Hermel","2020-05-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cnvgjsxkbhrgx7q6",NA,NA,NA,7,"Beyrouth","2020-04-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c5mq9hkkbhrivkj7",NA,NA,NA,7,"Beyrouth","2020-05-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cpd6wrskbhrkqos9",NA,NA,NA,8,"Sud","2020-04-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cxxc33dkbhrm0dda",NA,NA,NA,8,"Sud","2020-05-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cqhinixkbhromqbc",NA,NA,NA,4,"Nord","2020-05-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c3swf4okbhrpx7pd",NA,NA,NA,4,"Nord","2020-04-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c7d8xzkkc0e96lp2",NA,NA,NA,3,"Baalbek_Hermel","2020-06-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","chg1q8dkc0ecy7o3",NA,NA,NA,7,"Beyrouth","2020-06-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c79bj9bkc0edu7w4",NA,NA,NA,8,"Sud","2020-06-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cotgj5ekc0ef6ev5",NA,NA,NA,4,"Nord","2020-06-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c55rtvtkedb2hlu2",NA,NA,NA,3,"Baalbek_Hermel","2020-07-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c4y3810kedb5h4p3",NA,NA,NA,7,"Beyrouth","2020-07-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cynh5ljkedbbhd94",NA,NA,NA,8,"Sud","2020-07-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c9h4s5zkedbg9dk5",NA,NA,NA,4,"Nord","2020-07-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cim31q2kehil1gg2",NA,NA,NA,3,"Baalbek_Hermel","2020-08-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cpqo04kehimv083",NA,NA,NA,8,"Sud","2020-08-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","conjte4kehio72b4",NA,NA,NA,4,"Nord","2020-08-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c7eimqwkeri5jmh2",NA,NA,NA,7,"Beyrouth","2020-08-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ck5u0pbkf5dqka22",NA,NA,NA,3,"Baalbek_Hermel","2020-09-30","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c4tonl1kf5dt5ul3",NA,NA,NA,8,"Sud","2020-09-30","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cvznjxukf5dw30d4",NA,NA,NA,4,"Nord","2020-09-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","coc58xkkfv5dew22",NA,NA,NA,7,"Beyrouth","2020-09-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ct9e86nkhayxue22",NA,NA,NA,7,"Beyrouth","2020-10-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cycokvgkhayz3he3",NA,NA,NA,5,"Mont Liban","2020-07-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cq0zkdrkhaz08q54",NA,NA,NA,5,"Mont Liban","2020-08-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c7japkckhaz0wxm5",NA,NA,NA,5,"Mont Liban","2020-09-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ci7idr8khaz7okc6",NA,NA,NA,5,"Mont Liban","2020-10-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","csnixrikhazoqfu7",NA,NA,NA,8,"Sud","2020-10-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cu7pzsqkhdsucje2",NA,NA,NA,3,"Baalbek_Hermel","2020-10-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cfvvzaskhdt3ltt3",NA,NA,NA,4,"Nord","2020-10-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cwlw7cikhdt50hp4",NA,NA,NA,2,"Akkar","2020-04-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ckqi7b7khdt9lfl5",NA,NA,NA,2,"Akkar","2020-05-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c9dq7mwkhdtbco16",NA,NA,NA,2,"Akkar","2020-06-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cw7o6vokhdtcwk77",NA,NA,NA,2,"Akkar","2020-07-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","clbn2ftkhdtha968",NA,NA,NA,2,"Akkar","2020-08-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ceg5rd1khdthyeq9",NA,NA,NA,2,"Akkar","2020-09-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cl3v3obkhdtjgdsa",NA,NA,NA,2,"Akkar","2020-10-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cu9zh0lkjki34hw3",NA,NA,NA,3,"Baalbek_Hermel","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c3pjnhrkjki7oxu4",NA,NA,NA,7,"Beyrouth","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c2wlr48kjkiaik35",NA,NA,NA,8,"Sud","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cykyf4skjkif6le6",NA,NA,NA,4,"Nord","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c28wyvmkjkihnwi7",NA,NA,NA,5,"Mont Liban","2020-11-01","HOOPS","HOOPS","Youth & Adolescents","ck9vxzvryv",NA,"1.1_Disability_Audio (Hearing): # of People reached on COVID-19 through messaging on prevention and access to services",0
